LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;978;1;4,9523;1;;idx45pb01color1.jpg;;U;P;x45pb01;;Y;1,52;;EUR;Ball;Ball;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Ball, Sports Soccer with Adidas Blue Pattern;1.75;1.75;1.75;Casier Grand OrangeDeux;A;1;
;;978;1;1,7611;6;;idx45pb03color1.jpg;;U;P;x45pb03;;Y;1,52;;EUR;Ball;Ball;;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Ball, Sports Soccer with Standard Pattern;1.75;1.75;1.75;Casier Grand OrangeDeux;A;1;
;;18;1;1,3333;1;;id2516color1.jpg;;U;P;2516;;Y;0,72;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Body with Handles and Studs;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;11;0,1494;3;;id2516color11.jpg;;U;P;2516;;Y;0,72;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Body with Handles and Studs;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;3;0,0957;2;;id2516color3.jpg;;U;P;2516;;Y;0,72;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Body with Handles and Studs;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;1;0,1343;3;;id30035color1.jpg;;U;P;30035;;Y;0,81;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Space Scanner Tool;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;11;0,0997;4;;id30035color11.jpg;;U;P;30035;;Y;0,81;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Space Scanner Tool;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;1;0,5624;2;;id4360color1.jpg;;U;P;4360;;Y;1,02;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Camera with Side Sight &#40 Space Gun&#41 ;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;11;0,1205;8;;id4360color11.jpg;;U;P;4360;;Y;1,02;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Camera with Side Sight &#40 Space Gun&#41 ;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;1;0,9684;1;;id4449color1.jpg;;U;P;4449;;Y;0,46;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Briefcase / Suitcase;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;11;0,2168;3;;id4449color11.jpg;;U;P;4449;;Y;0,46;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Briefcase / Suitcase;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;8;0,7754;3;;id4449color8.jpg;;U;P;4449;;Y;0,46;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Brown;6B3F22;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Briefcase / Suitcase;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;9;0,5584;3;;id4449color9.jpg;;U;P;4449;;Y;0,46;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Briefcase / Suitcase;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;19;22;0,3620;2;;id57467acolor22.jpg;;U;P;57467a;;Y;0,15;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Chrome Silver;DCDCDC;Chrome;;;;;;;;;;;;;;PART;Minifigure, Weapon Harpoon, Grooves in Shaft;3.00;0.50;0.00;Casier Grand OrangeDeux;A;2;
;;18;18;0,1639;5;;id6117color18.jpg;;U;P;6117;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Trans-Neon Orange;FF4231;Transparent;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Blade;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;85;0,0565;1;;id6117color85.jpg;;U;P;6117;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Blade;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;86;0,1098;1;;Not Available;;U;P;6117;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Chainsaw Blade;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;19;11;0,2206;1;;id95199color11.jpg;;U;P;95199;;Y;0,41;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Gun, Two Barrel Pistol;0.00;0.00;0.00;Casier Grand OrangeDeux;A;2;
;;18;11;0,1602;11;;id3959color11.jpg;;U;P;3959;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Space Gun / Torch;2.67;1.00;1.33;Casier Grand OrangeDeux;A;3;
;;18;3;0,2581;5;;id3959color3.jpg;;U;P;3959;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Space Gun / Torch;2.67;1.00;1.33;Casier Grand OrangeDeux;A;3;
;;18;8;0,3405;1;;id3959color8.jpg;;U;P;3959;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Brown;6B3F22;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Space Gun / Torch;2.67;1.00;1.33;Casier Grand OrangeDeux;A;3;
;;18;11;0,0386;36;;id3962bcolor11.jpg;;U;P;3962b;;Y;0,42;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Radio with Extended Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;85;0,0543;3;;id3962bcolor85.jpg;;U;P;3962b;;Y;0,42;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Radio with Extended Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;1;0,1875;4;;id4349color1.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;11;0,0564;15;;id4349color11.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;3;0,1840;1;;id4349color3.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Yellow;FFE001;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;5;0,0596;3;;id4349color5.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Red;B30006;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;85;0,0516;3;;id4349color85.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;18;9;0,0949;4;;id4349color9.jpg;;U;P;4349;;Y;0,40;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Light Gray;9C9C9C;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Loudhailer / Megaphone / SW Blaster;0.00;0.00;0.00;Casier Grand OrangeDeux;A;3;
;;19;84;0,4680;1;;id10050color84.jpg;;U;P;10050;;Y;0,25;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Copper;AC6D52;Pearl;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Uruk-hai;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;95;0,0646;2;;id18041color95.jpg;;U;P;18041;;Y;0,20;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Minifigure, Weapon Harpoon, Smooth Shaft;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;95;0,2982;1;;id18789color95.jpg;;U;P;18789;;Y;0,35;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Minifigure, Utensil Pickaxe Pixelated &#40 Minecraft&#41 ;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;11;0,1267;3;;id21459color11.jpg;;U;P;21459;;Y;0,21;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Shamshir/Katana &#40 Square Guard&#41  with Capped Pommel and Holes in Crossguard and Blade;0.50;6.00;0.50;Casier Grand OrangeDeux;A;4;
;;19;115;0,0927;3;;id21459color115.jpg;;U;P;21459;;Y;0,21;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Pearl Gold;E79E1D;Pearl;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Shamshir/Katana &#40 Square Guard&#41  with Capped Pommel and Holes in Crossguard and Blade;0.50;6.00;0.50;Casier Grand OrangeDeux;A;4;
;;19;158;0,1171;5;;id21459color158.jpg;;U;P;21459;;Y;0,21;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Yellowish Green;E7F2A7;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Shamshir/Katana &#40 Square Guard&#41  with Capped Pommel and Holes in Crossguard and Blade;0.50;6.00;0.50;Casier Grand OrangeDeux;A;4;
;;19;95;0,0953;1;;id21459color95.jpg;;U;P;21459;;Y;0,21;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Shamshir/Katana &#40 Square Guard&#41  with Capped Pommel and Holes in Crossguard and Blade;0.50;6.00;0.50;Casier Grand OrangeDeux;A;4;
;;19;1;0,2029;1;;id23984color1.jpg;;U;P;23984;;Y;0,45;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;White;FFFFFF;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Cutlass Serrated with Skull Hand Guard;5.00;1.00;1.00;Casier Grand OrangeDeux;A;4;
;;19;85;0,1194;2;;id2530color85.jpg;;U;P;2530;;Y;0,16;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Cutlass;3.00;1.00;0.00;Casier Grand OrangeDeux;A;4;
;;Category ID Not Available;95;0,00;1;;Not Available;;U;P;3013b;;Y;0;;EUR;Category Name Not Available;Category1 Not Available;Category2 Not Available;P;Category4 Not Available;Flat Silver;8D949C;Pearl;;;;;;;;;;;;;;Part;Name Not Available;DimensionX Not Available;DimensionY Not Available;DimensionZ Not Available;Casier Grand OrangeDeux;A;4;
;;19;11;0,1421;2;;id30173bcolor11.jpg;;U;P;30173b;;Y;0,19;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Shamshir/Katana &#40 Square Guard&#41  with Uncapped Pommel and Hole in Hilt;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,0552;2;;id30194color85.jpg;;U;P;30194;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Circular Blade Saw;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,0652;8;;id30228color85.jpg;;U;P;30228;;Y;0,57;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Motor Hammer / Jackhammer;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;Category ID Not Available;11;0,00;5;;Not Available;;U;P;323984;;Y;0;;EUR;Category Name Not Available;Category1 Not Available;Category2 Not Available;P;Category4 Not Available;Black;212121;Solid;;;;;;;;;;;;;;Part;Name Not Available;DimensionX Not Available;DimensionY Not Available;DimensionZ Not Available;Casier Grand OrangeDeux;A;4;
;;18;11;0,0541;6;;id3835color11.jpg;;U;P;3835;;Y;0,24;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Axe;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;86;0,0910;2;;id3835color86.jpg;;U;P;3835;;Y;0,24;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Light Bluish Gray;AFB5C7;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Axe;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;88;0,0552;7;;id3836color88.jpg;;U;P;3836;;Y;0,44;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Reddish Brown;82422A;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Push Broom;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,0677;3;;id3837color11.jpg;;U;P;3837;;Y;0,33;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Shovel &#40 Round Stem End&#41 ;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,0663;4;;id3837color85.jpg;;U;P;3837;;Y;0,33;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Shovel &#40 Round Stem End&#41 ;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,0634;8;;id3841color85.jpg;;U;P;3841;;Y;0,42;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Pickaxe;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,0443;5;;id4006color11.jpg;;U;P;4006;;Y;0,39;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Spanner Wrench / Screwdriver;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;11;0,1893;1;;id43887color11.jpg;;U;P;43887;;Y;0,57;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Scimitar;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;22;0,7844;2;;id44658acolor22.jpg;;U;P;44658a;;Y;0,10;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Chrome Silver;DCDCDC;Chrome;;;;;;;;;;;;;;PART;Minifigure, Weapon Knife;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,0648;1;;id4522color11.jpg;;U;P;4522;;Y;0,28;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Mallet / Hammer;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;77;0,1393;10;;id53705color77.jpg;;U;P;53705;;Y;0,27;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Pearl Dark Gray;666660;Pearl;;;;;;;;;;;;;;PART;Minifigure, Weapon Axe Head with Clip;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;19;69;0,1191;2;;id60752color69.jpg;;U;P;60752;;Y;0,44;;EUR;Minifigure, Weapon;Minifigure;Weapon;P;;Dark Tan;B89869;Solid;;;;;;;;;;;;;;PART;Minifigure, Weapon Sword, Scimitar with Nicks;2.00;5.50;0.50;Casier Grand OrangeDeux;A;4;
;;18;11;2,4613;1;;id6246acolor11.jpg;;U;P;6246a;;Y;0,11;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Screwdriver - Narrow Head - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;12,4248;3;;id6246acolor85.jpg;;U;P;6246a;;Y;0,11;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Screwdriver - Narrow Head - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,1564;1;;id6246bcolor11.jpg;;U;P;6246b;;Y;0,18;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Cross Pein Hammer - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,1422;1;;id6246ccolor11.jpg;;U;P;6246c;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Power Drill;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,7447;3;;id6246ccolor85.jpg;;U;P;6246c;;Y;0,50;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Power Drill;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;3,2844;5;;id6246dcolor85.jpg;;U;P;6246d;;Y;0,15;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Box Wrench - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,1084;1;;id6246ecolor11.jpg;;U;P;6246e;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Open End Wrench - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,4635;2;;id6246ecolor85.jpg;;U;P;6246e;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Open End Wrench - 6-Rib Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;11;0,1127;1;;id6246fcolor11.jpg;;U;P;6246f;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Black;212121;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Oil Can - Smooth Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
;;18;85;0,2098;4;;id6246fcolor85.jpg;;U;P;6246f;;Y;0,30;;EUR;Minifigure, Utensil;Minifigure;Utensil;P;;Dark Bluish Gray;595D60;Solid;;;;;;;;;;;;;;PART;Minifigure, Utensil Tool Oil Can - Smooth Handle;0.00;0.00;0.00;Casier Grand OrangeDeux;A;4;
