LOTID;DATEADDED;CATEGORY;COLOR;PRICE;QTY;BULK;IMAGE;DESCRIPTION;CONDITION;ITEMTYPE;ITEMID;SALE;STOCKROOM;WEIGHT;DATELASTSOLD;CURRENCY;CATEGORYNAME;CATNAME1;CATNAME2;CATNAME3;CATNAME4;COLORNAME;RGB;COLORTYPE;SUBCONDITION;REMARKS;TIERQTY1;TIERPRICE1;TIERQTY2;TIERPRICE2;TIERQTY3;TIERPRICE3;RESERVEDFOR;RETAIN;SUPERLOTID;SUPERLOTQTY;EXTDESCRIPTION;ITEMTYPENAME;ITEMIDNAME;DIMENSIONX;DIMENSIONY;DIMENSIONZ;BOX;ROW;COLUMN
;;30;85;0,0646;1;;id4617color85.jpg;;U;P;4617;;;1,4;;;Propeller;Propeller;;P;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Propeller 3 Blade 5.5 Diameter;?;?;?;Grand Casier BleueuClair;C;1;
;;30;3;0,0430;10;;id4745color3.jpg;;U;P;4745;;;1,12;;;Propeller;Propeller;;P;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Propeller 2 Blade Twisted;?;?;?;Grand Casier BleueuClair;C;1;
;;30;5;0,0475;4;;id4745color5.jpg;;U;P;4745;;;1,12;;;Propeller;Propeller;;P;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Propeller 2 Blade Twisted;?;?;?;Grand Casier BleueuClair;C;1;
;;30;11;0,0719;5;;id3480color11.jpg;;U;P;3480;;;0,34;;;Propeller;Propeller;;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Propeller 2 Blade Helicopter Tail;?;?;?;Grand Casier BleueuClair;C;2;
;;30;9;0,0746;1;;id3480color9.jpg;;U;P;3480;;;0,34;;;Propeller;Propeller;;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Propeller 2 Blade Helicopter Tail;?;?;?;Grand Casier BleueuClair;C;2;
;;30;11;0,0353;4;;id6041color11.jpg;;U;P;6041;;;0,95;;;Propeller;Propeller;;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Propeller 3 Blade 3 Diameter with Axle Hole;?;?;?;Grand Casier BleueuClair;C;2;
;;30;18;0,0566;3;;Not Available;;U;P;6041;;;0,95;;;Propeller;Propeller;;P;;Trans-Neon Orange;##FF4231;Transparent;;;;;;;;;;;;;;Part;Propeller 3 Blade 3 Diameter with Axle Hole;?;?;?;Grand Casier BleueuClair;C;2;
;;30;3;0,0780;4;;id6041color3.jpg;;U;P;6041;;;0,95;;;Propeller;Propeller;;P;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Propeller 3 Blade 3 Diameter with Axle Hole;?;?;?;Grand Casier BleueuClair;C;2;
;;30;5;0,0634;2;;id6041color5.jpg;;U;P;6041;;;0,95;;;Propeller;Propeller;;P;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Propeller 3 Blade 3 Diameter with Axle Hole;?;?;?;Grand Casier BleueuClair;C;2;
;;30;95;0,0665;2;;id6041color95.jpg;;U;P;6041;;;0,95;;;Propeller;Propeller;;P;;Flat Silver;##8D949C;Pearl;;;;;;;;;;;;;;Part;Propeller 3 Blade 3 Diameter with Axle Hole;?;?;?;Grand Casier BleueuClair;C;2;
;;30;11;0,0370;1;;id92842color11.jpg;;U;P;92842;;;0,8;;;Propeller;Propeller;;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Propeller 3 Blade 5 Diameter;?;?;?;Grand Casier BleueuClair;C;2;
;;33;3;0,7280;1;;id3039p11color3.jpg;;U;P;3039p11;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Black Phone Receiver and Buttons Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,2148;1;;id3039p15color1.jpg;;U;P;3039p15;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Space Display Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,6819;1;;id3039p23color1.jpg;;U;P;3039p23;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;7;0,9312;1;;id3039p23color7.jpg;;U;P;3039p23;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;9;1,0046;2;;id3039p23color9.jpg;;U;P;3039p23;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Screen and Right Side Buttons Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,4614;1;;id3039p32color1.jpg;;U;P;3039p32;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Black Background Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;2,1350;2;;id3039p33color11.jpg;;U;P;3039p33;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with 12 Buttons and 3 Red Lamps on Yellow Background Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,7066;1;;id3039p34color1.jpg;;U;P;3039p34;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Panel Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;7;0,8750;2;;id3039p34color7.jpg;;U;P;3039p34;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Panel Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;9;0,7519;3;;id3039p34color9.jpg;;U;P;3039p34;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Computer Panel Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;0,3914;1;;id3039pb002color11.jpg;;U;P;3039pb002;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Spyrius Droid Image Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,1650;1;;id3039pb018color1.jpg;;U;P;3039pb018;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Monitor and Flame Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;0,2432;1;;id3039pb020color11.jpg;;U;P;3039pb020;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Tachometer and Red 63 km/h Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,1069;7;;id3039pb041color1.jpg;;U;P;3039pb041;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Radar and Disk Slot Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;0,1572;3;;id3039pb041color11.jpg;;U;P;3039pb041;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Radar and Disk Slot Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,1362;2;;id3039pb042color1.jpg;;U;P;3039pb042;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Windows in Computer Screen Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,1173;5;;id3039pb045color1.jpg;;U;P;3039pb045;;;1;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Aircraft Multiple Flight Controls Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;86;0,1366;1;;id3039pb062color86.jpg;;U;P;3039pb062;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Red Cash Register and '+15' Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;9;0,7185;1;;id3039pc3color9.jpg;;U;P;3039pc3;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Horizon Indicator Screen Pattern (Space Police II);2;2;1;Grand Casier BleueuClair;C;3;
;;33;9;0,2224;2;;id3039pc5color9.jpg;;U;P;3039pc5;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Flight Control Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;1,2451;1;;id3039ps1color11.jpg;;U;P;3039ps1;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Screen with SW Trench Computer Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;10;0,4768;1;;id3039px11color10.jpg;;U;P;3039px11;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Dark Gray;##6B5A5A;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with SW AT-AT Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,1809;1;;id3039px14color1.jpg;;U;P;3039px14;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Phone and Minifigure Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;39;0,0945;1;;id3039px15color39.jpg;;U;P;3039px15;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Dark Turquoise;##00A29F;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Rock Raiders Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;11;0,3629;1;;id3039px2color11.jpg;;U;P;3039px2;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Horizon Screen Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;33;1;0,0905;6;;id3039px5color1.jpg;;U;P;3039px5;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Black and Green Radar Screen, Digital '38', Buttons, and Dial Pattern;2;2;1;Grand Casier BleueuClair;C;3;
;;39;85;0,1484;6;;id2431px17color85.jpg;;U;P;2431px17;;;0,53;;;Tile, Decorated;Tile;Decorated;P;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Tile 1 x 4 with Light Switch, 2 White Gauges and Train Throttle Pattern;1;4;0;Grand Casier BleueuClair;C;4;
;;38;1;0,0848;22;;id2555color1.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;11;0,0805;68;;id2555color11.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;115;0,2026;7;;id2555color115.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Pearl Gold;##E79E1D;Pearl;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;3;0,0742;13;;id2555color3.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;34;1,8548;2;;id2555color34.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Lime;##C4E000;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;5;0,0743;21;;id2555color5.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;7;0,0704;4;;id2555color7.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Blue;##0057A6;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;85;0,1275;16;;id2555color85.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;38;86;0,2272;17;;id2555color86.jpg;;U;P;2555;;;0,22;;;Tile, Modified;Tile;Modified;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Tile, Modified 1 x 1 with Clip;1;1;0;Grand Casier BleueuClair;C;4;
;;118;1;0,7268;3;;id3004p22color1.jpg;;U;P;3004p22;;;0,83;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 with Telephone Pattern;1;2;1;Grand Casier BleueuClair;C;4;
;;118;1;0,5827;3;;id3004px4color1.jpg;;U;P;3004px4;;;0,83;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 with TV Screen and 3 Buttons Pattern;1;2;1;Grand Casier BleueuClair;C;4;
;;33;11;3,8130;3;;id3040p01color11.jpg;;U;P;3040p01;;;0,69;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 1 with 3 Red Lamps, 3 Yellow Buttons, Yellow Border Pattern;2;1;1;Grand Casier BleueuClair;C;4;
;;33;11;0,4511;1;;id3040p33color11.jpg;;U;P;3040p33;;;0,69;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 1 with 9 Large + 3 Small White Buttons Pattern;2;1;1;Grand Casier BleueuClair;C;4;
;;33;5;2,3636;2;;id3040pb003color5.jpg;;U;P;3040pb003;;;0,69;;;Slope, Decorated;Slope;Decorated;P;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 1 with Black Rotary Phone Pattern;2;1;1;Grand Casier BleueuClair;C;4;
;;33;86;0,1508;1;;id3040pb010color86.jpg;;U;P;3040pb010;;;0,69;;;Slope, Decorated;Slope;Decorated;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 1 with Number Keypad, 'OPEN', 'LOCK', and Green and Red Buttons Pattern;2;1;1;Grand Casier BleueuClair;C;4;
;;39;85;0,4793;3;;id3068bpb0058color85.jpg;;U;P;3068bpb0058;;;0,45;;;Tile, Decorated;Tile;Decorated;P;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Tile 2 x 2 with Groove with Computer Monitor with White Circle and Line Power Switch Pattern;2;2;0;Grand Casier BleueuClair;C;4;
;;39;1;0,4815;4;;id3068bpb0062color1.jpg;;U;P;3068bpb0062;;;0,45;;;Tile, Decorated;Tile;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile 2 x 2 with Groove with Computer Monitor with Dark Bluish Gray Icon Power Switch Pattern;2;2;0;Grand Casier BleueuClair;C;4;
;;39;1;0,3826;2;;id3069bp52color1.jpg;;U;P;3069bp52;;;0,26;;;Tile, Decorated;Tile;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Gauges, Buttons and '85' Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;1;0,3800;2;;id3069bp80color1.jpg;;U;P;3069bp80;;;0,26;;;Tile, Decorated;Tile;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Computer Keyboard Simple Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;1;0,1849;10;;id3069bpb0030color1.jpg;;U;P;3069bpb0030;;;0,3;;;Tile, Decorated;Tile;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Computer Keyboard Standard Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;85;0,2304;5;;id3069bpb0030color85.jpg;;U;P;3069bpb0030;;;0,3;;;Tile, Decorated;Tile;Decorated;P;;Dark Bluish Gray;##595D60;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Computer Keyboard Standard Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;86;0,0603;8;;id3069bpx19color86.jpg;;U;P;3069bpx19;;;0,26;;;Tile, Decorated;Tile;Decorated;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Red 82, Yellow and White Gauges Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;3;0,7810;1;;id3069bpx9color3.jpg;;U;P;3069bpx9;;;0,26;;;Tile, Decorated;Tile;Decorated;P;;Yellow;##FFE001;Solid;;;;;;;;;;;;;;Part;Tile 1 x 2 with Groove with Gauge and 23 Pattern;1;2;0;Grand Casier BleueuClair;C;4;
;;39;86;0,0631;7;;id3070bp07color86.jpg;;U;P;3070bp07;;;0,14;;;Tile, Decorated;Tile;Decorated;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Tile 1 x 1 with Groove with White and Red Gauge, Black Thick Needle, and Screw Heads Pattern;1;1;0;Grand Casier BleueuClair;C;4;
;;39;86;0,2793;4;;id3070bpb089color86.jpg;;U;P;3070bpb089;;;0,16;;;Tile, Decorated;Tile;Decorated;P;;Light Bluish Gray;##AFB5C7;Solid;;;;;;;;;;;;;;Part;Tile 1 x 1 with Groove with Black and Red Digital Keypad Pattern;1;1;0;Grand Casier BleueuClair;C;4;
;;776;1;0,8143;2;;id3660p01color1.jpg;;U;P;3660p01;;;1,25;;;Slope, Inverted, Decorated;Slope;Inverted;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope, Inverted 45 2 x 2 with Green Computer Screen on White Background, Red, Green, and Yellow Buttons on Right Side Pattern;2;2;1;Grand Casier BleueuClair;C;4;
;;84;1;0,1475;2;;id2377pb01color1.jpg;;U;P;2377pb01;;;1,1;;;Window, Decorated;Window;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Window 1 x 2 x 2 Plane with 'POLICE' Pattern;1;2;2;Grand Casier BleueuClair;C;5;
;;118;1;0,2005;1;;id3002oldpb05color1.jpg;;U;P;3002oldpb05;;;1,92;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 2 x 3 with Black 'POLICE' Sans-Serif Pattern;2;3;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1754;1;;id3002oldpb06color1.jpg;;U;P;3002oldpb06;;;1,92;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 2 x 3 with Black 'POLICE' Serif Bold Pattern (Embossed);2;3;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1128;3;;id3002pb01color1.jpg;;U;P;3002pb01;;;1,92;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 2 x 3 with Black 'POLICE' Serif Pattern;2;3;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1281;2;;id3004pb003color1.jpg;;U;P;3004pb003;;;0,83;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 with Black 'POLICE' Pattern;1;2;1;Grand Casier BleueuClair;C;5;
;;118;9;0,1153;2;;id3004pb008color9.jpg;;U;P;3004pb008;;;0,83;;;Brick, Decorated;Brick;Decorated;P;;Light Gray;##9C9C9C;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 with Police Yellow Star Badge Pattern;1;2;1;Grand Casier BleueuClair;C;5;
;;118;11;0,1401;2;;id3010pb030color11.jpg;;U;P;3010pb030;;;1,64;;;Brick, Decorated;Brick;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Brick 1 x 4 with White 'POLICE' and Red Line Pattern;1;4;1;Grand Casier BleueuClair;C;5;
;;118;1;0,2556;4;;id3010pb047color1.jpg;;U;P;3010pb047;;;1,5;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 4 with Black 'POLICE' Red Line on White Background Pattern (Sticker) - Sets 6344 / 6398;1;4;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1559;2;;id3010pb103color1.jpg;;U;P;3010pb103;;;1,65;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 4 with White 'POLICE' Bold Font on Blue Background Pattern (Sticker) - Sets 7498 / 7743;1;4;1;Grand Casier BleueuClair;C;5;
;;118;1;0,2785;1;;id3010pb133color1.jpg;;U;P;3010pb133;;;1,5;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 4 with Black 'POLICE' on White Background Pattern (Sticker) - Set 6676;1;4;1;Grand Casier BleueuClair;C;5;
;;438;10;0,0789;4;;id30165color10.jpg;;U;P;30165;;;0,98;;;Slope, Curved;Slope;Curved;P;;Dark Gray;##6B5A5A;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;2;2;1;Grand Casier BleueuClair;C;5;
;;438;11;0,0664;1;;id30165color11.jpg;;U;P;30165;;;0,98;;;Slope, Curved;Slope;Curved;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;2;2;1;Grand Casier BleueuClair;C;5;
;;438;5;0,0467;2;;id30165color5.jpg;;U;P;30165;;;0,98;;;Slope, Curved;Slope;Curved;P;;Red;##B30006;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;2;2;1;Grand Casier BleueuClair;C;5;
;;438;8;0,1744;1;;id30165color8.jpg;;U;P;30165;;;0,98;;;Slope, Curved;Slope;Curved;P;;Brown;##532115;Solid;;;;;;;;;;;;;;Part;Slope, Curved 2 x 2 x 1 Double with 2 Studs;2;2;1;Grand Casier BleueuClair;C;5;
;;33;1;0,1026;2;;id3037pb020color1.jpg;;U;P;3037pb020;;;2,13;;;Slope, Decorated;Slope;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 4 with White 'POLICE' on Blue Background Narrow Pattern (Sticker) - Set 7285;2;4;1;Grand Casier BleueuClair;C;5;
;;33;11;0,1276;2;;id3039pb017color11.jpg;;U;P;3039pb017;;;1,15;;;Slope, Decorated;Slope;Decorated;P;;Black;##212121;Solid;;;;;;;;;;;;;;Part;Slope 45 2 x 2 with Police Yellow Star Badge Pattern;2;2;1;Grand Casier BleueuClair;C;5;
;;461;1;0,1077;1;;id30413pb027color1.jpg;;U;P;30413pb027;;;1,05;;;Panel, Decorated;Panel;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 1 with White 'POLICE' Bold Wide Font on Blue Background Pattern (Sticker) - Set 7236-2;1;4;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1200;2;;id3245cpb024color1.jpg;;U;P;3245cpb024;;;1,5;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 x 2 with Inside Stud Holder with Silver Police Badge Pattern (Sticker) - Set 60044;1;2;2;Grand Casier BleueuClair;C;5;
;;118;1;0,3873;2;;id3622pb005color1.jpg;;U;P;3622pb005;;;1,32;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 3 with Black 'POLICE' Red Line Pattern (Sticker) - Set 6483;1;3;1;Grand Casier BleueuClair;C;5;
;;118;1;0,1711;1;;id2454pb082color1.jpg;;U;P;2454pb082;;;3,5;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 2 x 5 with Blue 'POLICE' Vertical Pattern on Side (Sticker) - Set 60044;1;2;5;Grand Casier BleueuClair;D;1;
;;780;1;0,0841;1;;id2513px2color1.jpg;;U;P;2513px2;;;2,14;;;Vehicle, Mudguard, Decorated;Vehicle;Mudguard;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Vehicle, Mudguard 3 x 4 Slope with Headlights and Police Yellow Star Badge Pattern;3;4;1;Grand Casier BleueuClair;D;1;
;;118;1;0,2822;3;;id3009pb028color1.jpg;;U;P;3009pb028;;;2,42;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 6 with Black 'POLICE' Red Line Pattern;1;6;1;Grand Casier BleueuClair;D;1;
;;118;1;0,2403;5;;id3009pb123color1.jpg;;U;P;3009pb123;;;2,45;;;Brick, Decorated;Brick;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Brick 1 x 6 with White 'POLICE' Bold Narrow Font on Blue Pattern (Sticker) - Set 7743;1;6;1;Grand Casier BleueuClair;D;1;
;;578;1;0,1308;1;;id41747pb029color1.jpg;;U;P;41747pb029;;;2,43;;;Wedge, Decorated;Wedge;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 2 Right with 'POLICE' on Black Background and Hole with Flames Pattern (Stickers) - Set 5969;6;2;1;Grand Casier BleueuClair;D;1;
;;578;1;0,1198;1;;id41748pb029color1.jpg;;U;P;41748pb029;;;2,43;;;Wedge, Decorated;Wedge;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Wedge 6 x 2 Left with 'POLICE' on Black Background and Hole with Flames Pattern (Stickers) - Set 5969;6;2;1;Grand Casier BleueuClair;D;1;
;;461;1;0,2602;1;;id4215apb10color1.jpg;;U;P;4215apb10;;;2,3;;;Panel, Decorated;Panel;Decorated;P;;White;##FFFFFF;Solid;;;;;;;;;;;;;;Part;Panel 1 x 4 x 3 - Solid Studs with Black 'POLICE' on White Background Pattern (Sticker) - Set 6676;1;4;3;Grand Casier BleueuClair;D;1;
